soil_moisture,soil_moisture_p,humidity_p,temperature_c,heat_index_c
293.0,59.0,71.0,13.7,12.98
293.0,59.0,71.0,13.7,12.98
303.0,55.0,71.0,13.7,12.98
297.0,57.0,71.0,13.7,12.98
297.0,57.0,71.0,13.7,12.98
300.0,56.0,71.0,13.7,12.98
304.0,55.0,71.0,13.7,12.98
293.0,59.0,71.0,13.7,12.98
295.0,58.0,71.0,13.7,12.98
299.0,57.0,71.0,13.7,12.98
293.0,59.0,71.0,13.7,12.98
294.0,58.0,71.0,13.7,12.98
293.0,59.0,71.0,13.7,12.98
293.0,59.0,71.0,13.7,12.98
298.0,57.0,71.0,13.7,12.98
297.0,57.0,71.0,13.7,12.98
297.0,57.0,71.0,13.4,12.65
296.0,58.0,71.0,13.4,12.65
294.0,58.0,71.0,13.4,12.65
303.0,55.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
304.0,55.0,71.0,13.5,12.76
299.0,57.0,71.0,13.4,12.65
294.0,58.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
294.0,58.0,71.0,13.4,12.65
294.0,58.0,71.0,13.4,12.65
302.0,55.0,71.0,13.4,12.65
294.0,58.0,71.0,13.3,12.54
294.0,58.0,71.0,13.4,12.65
294.0,58.0,71.0,13.4,12.65
294.0,58.0,71.0,13.3,12.54
299.0,57.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
306.0,54.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
298.0,57.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
292.0,59.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
299.0,57.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
298.0,57.0,71.0,13.3,12.54
302.0,55.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
298.0,57.0,71.0,13.3,12.54
299.0,57.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
299.0,57.0,71.0,13.3,12.54
302.0,55.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
308.0,53.0,71.0,13.3,12.54
306.0,54.0,71.0,13.3,12.54
298.0,57.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
298.0,57.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
298.0,57.0,71.0,13.3,12.54
301.0,56.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
297.0,57.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
302.0,55.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
306.0,54.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
298.0,57.0,71.0,13.3,12.54
299.0,57.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
297.0,57.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
297.0,57.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
306.0,54.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
299.0,57.0,71.0,13.0,12.21
305.0,54.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
298.0,57.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
301.0,56.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
302.0,55.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
297.0,57.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
301.0,56.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
298.0,57.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
306.0,54.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
303.0,55.0,71.0,13.3,12.54
301.0,56.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
294.0,58.0,71.0,13.3,12.54
305.0,54.0,71.0,13.0,12.21
305.0,54.0,71.0,13.0,12.21
305.0,54.0,71.0,13.0,12.21
300.0,56.0,71.0,13.0,12.21
295.0,58.0,71.0,13.0,12.21
305.0,54.0,71.0,13.0,12.21
301.0,56.0,71.0,13.1,12.32
299.0,57.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
295.0,58.0,71.0,13.0,12.21
304.0,55.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
296.0,58.0,71.0,13.0,12.21
305.0,54.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
305.0,54.0,71.0,13.2,12.43
296.0,58.0,71.0,13.1,12.32
305.0,54.0,71.0,13.0,12.21
296.0,58.0,71.0,13.0,12.21
295.0,58.0,71.0,13.0,12.21
302.0,55.0,71.0,13.1,12.32
306.0,54.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
302.0,55.0,71.0,13.3,12.54
299.0,57.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
302.0,55.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
306.0,54.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
299.0,57.0,71.0,13.3,12.54
297.0,57.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
298.0,57.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
296.0,58.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
298.0,57.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
305.0,54.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
300.0,56.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
308.0,53.0,71.0,13.3,12.54
304.0,55.0,71.0,13.3,12.54
302.0,55.0,71.0,13.3,12.54
295.0,58.0,71.0,13.3,12.54
306.0,54.0,71.0,13.3,12.54
304.0,55.0,72.0,13.3,12.57
294.0,58.0,72.0,13.3,12.57
306.0,54.0,72.0,13.3,12.57
304.0,55.0,72.0,13.3,12.57
294.0,58.0,72.0,13.3,12.57
304.0,55.0,72.0,13.3,12.57
294.0,58.0,72.0,13.3,12.57
304.0,55.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
302.0,55.0,72.0,13.3,12.57
304.0,55.0,72.0,13.3,12.57
302.0,55.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
303.0,55.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
303.0,55.0,72.0,13.3,12.57
302.0,55.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
298.0,57.0,73.0,13.3,12.59
302.0,55.0,73.0,13.3,12.59
292.0,59.0,73.0,13.3,12.59
293.0,59.0,73.0,13.3,12.59
294.0,58.0,73.0,13.3,12.59
302.0,55.0,73.0,13.3,12.59
295.0,58.0,73.0,13.3,12.59
302.0,55.0,73.0,13.3,12.59
303.0,55.0,73.0,13.3,12.59
303.0,55.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
296.0,58.0,72.0,13.3,12.57
298.0,57.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
303.0,55.0,72.0,13.3,12.57
302.0,55.0,72.0,13.3,12.57
303.0,55.0,72.0,13.3,12.57
303.0,55.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
298.0,57.0,72.0,13.3,12.57
303.0,55.0,72.0,13.3,12.57
295.0,58.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
298.0,57.0,72.0,13.3,12.57
302.0,55.0,72.0,13.3,12.57
291.0,60.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
303.0,55.0,72.0,13.3,12.57
296.0,58.0,72.0,13.3,12.57
297.0,57.0,72.0,13.3,12.57
303.0,55.0,72.0,13.3,12.57
303.0,55.0,72.0,13.3,12.57
303.0,55.0,72.0,13.3,12.57
300.0,56.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
294.0,58.0,72.0,13.3,12.57
301.0,56.0,72.0,13.3,12.57
295.0,58.0,72.0,13.3,12.57
303.0,55.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
294.0,58.0,72.0,13.3,12.57
300.0,56.0,72.0,13.3,12.57
295.0,58.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
293.0,59.0,72.0,13.3,12.57
303.0,55.0,72.0,13.3,12.57
302.0,55.0,72.0,13.4,12.68
299.0,57.0,72.0,13.7,13.01
293.0,59.0,72.0,13.7,13.01
303.0,55.0,72.0,13.7,13.01
293.0,59.0,72.0,13.7,13.01
299.0,57.0,72.0,13.7,13.01
298.0,57.0,72.0,13.7,13.01
298.0,57.0,72.0,13.7,13.01
302.0,55.0,72.0,13.7,13.01
293.0,59.0,72.0,13.7,13.01
303.0,55.0,72.0,13.7,13.01
304.0,55.0,72.0,13.7,13.01
303.0,55.0,72.0,13.7,13.01
300.0,56.0,71.0,13.7,12.98
294.0,58.0,72.0,13.7,13.01
304.0,55.0,72.0,13.7,13.01
303.0,55.0,71.0,13.7,12.98
303.0,55.0,71.0,13.7,12.98
293.0,59.0,71.0,13.7,12.98
293.0,59.0,71.0,13.7,12.98
302.0,55.0,71.0,13.7,12.98
292.0,59.0,71.0,13.7,12.98
293.0,59.0,71.0,13.7,12.98
293.0,59.0,71.0,13.7,12.98
301.0,56.0,71.0,13.7,12.98
303.0,55.0,71.0,13.7,12.98
296.0,58.0,71.0,13.7,12.98
303.0,55.0,71.0,13.7,12.98
300.0,56.0,71.0,13.7,12.98
294.0,58.0,71.0,13.7,12.98
298.0,57.0,71.0,13.7,12.98
291.0,60.0,71.0,13.7,12.98
303.0,55.0,71.0,13.7,12.98
293.0,59.0,71.0,13.7,12.98
293.0,59.0,71.0,13.7,12.98
303.0,55.0,71.0,13.7,12.98
299.0,57.0,71.0,13.7,12.98
302.0,55.0,71.0,13.7,12.98
302.0,55.0,71.0,13.7,12.98
302.0,55.0,71.0,13.7,12.98
293.0,59.0,71.0,13.7,12.98
304.0,55.0,71.0,13.7,12.98
303.0,55.0,71.0,13.7,12.98
303.0,55.0,71.0,14.1,13.42
294.0,58.0,71.0,14.1,13.42
303.0,55.0,71.0,14.1,13.42
297.0,57.0,71.0,14.1,13.42
302.0,55.0,71.0,14.1,13.42
300.0,56.0,71.0,14.1,13.42
293.0,59.0,71.0,14.1,13.42
293.0,59.0,71.0,14.1,13.42
293.0,59.0,71.0,14.1,13.42
303.0,55.0,70.0,14.1,13.39
303.0,55.0,70.0,14.1,13.39
303.0,55.0,70.0,14.1,13.39
302.0,55.0,70.0,14.1,13.39
303.0,55.0,70.0,14.1,13.39
303.0,55.0,70.0,14.1,13.39
293.0,59.0,70.0,14.1,13.39
293.0,59.0,70.0,14.1,13.39
303.0,55.0,70.0,14.1,13.39
296.0,58.0,70.0,14.4,13.72
295.0,58.0,70.0,14.4,13.72
303.0,55.0,70.0,14.4,13.72
302.0,55.0,69.0,14.8,14.14
292.0,59.0,69.0,14.8,14.14
302.0,55.0,68.0,14.8,14.11
302.0,55.0,68.0,14.8,14.11
297.0,57.0,68.0,14.8,14.11
300.0,56.0,68.0,14.4,13.67
292.0,59.0,69.0,14.4,13.7
293.0,59.0,69.0,14.4,13.7
296.0,58.0,69.0,14.4,13.7
301.0,56.0,69.0,14.4,13.7
302.0,55.0,69.0,14.4,13.7
303.0,55.0,69.0,14.4,13.7
292.0,59.0,69.0,14.8,14.14
292.0,59.0,69.0,14.8,14.14
300.0,56.0,69.0,14.8,14.14
298.0,57.0,69.0,14.8,14.14
297.0,57.0,69.0,15.2,14.58
301.0,56.0,69.0,15.2,14.58
292.0,59.0,69.0,15.7,15.13
290.0,60.0,68.0,15.7,15.1
289.0,60.0,68.0,15.7,15.1
290.0,60.0,67.0,16.1,15.51
294.0,58.0,66.0,16.1,15.49
297.0,57.0,66.0,16.1,15.49
295.0,58.0,66.0,16.6,16.04
287.0,61.0,66.0,16.6,16.04
297.0,57.0,66.0,16.6,16.04
285.0,62.0,66.0,16.6,16.04
284.0,62.0,65.0,17.0,16.45
291.0,60.0,65.0,17.0,16.45
284.0,62.0,65.0,17.0,16.45
294.0,58.0,65.0,17.0,16.45
294.0,58.0,65.0,17.0,16.45
293.0,59.0,65.0,17.4,16.89
282.0,63.0,65.0,17.4,16.89
290.0,60.0,65.0,17.4,16.89
282.0,63.0,65.0,17.4,16.89
282.0,63.0,65.0,17.4,16.89
282.0,63.0,65.0,17.4,16.89
282.0,63.0,65.0,17.4,16.89
293.0,59.0,65.0,17.4,16.89
290.0,60.0,65.0,17.4,16.89
291.0,60.0,65.0,17.4,16.89
283.0,63.0,65.0,17.4,16.89
293.0,59.0,65.0,17.4,16.89
294.0,58.0,65.0,17.4,16.89
288.0,61.0,65.0,17.4,16.89
282.0,63.0,65.0,17.4,16.89
284.0,62.0,65.0,17.4,16.89
294.0,58.0,65.0,17.4,16.89
284.0,62.0,65.0,17.4,16.89
289.0,60.0,65.0,17.4,16.89
285.0,62.0,65.0,17.4,16.89
290.0,60.0,65.0,17.4,16.89
292.0,59.0,65.0,17.4,16.89
283.0,63.0,65.0,17.4,16.89
283.0,63.0,65.0,17.4,16.89
285.0,62.0,65.0,17.4,16.89
291.0,60.0,65.0,17.4,16.89
284.0,62.0,65.0,17.4,16.89
289.0,60.0,65.0,17.4,16.89
284.0,62.0,65.0,17.4,16.89
283.0,63.0,65.0,17.4,16.89
284.0,62.0,65.0,17.4,16.89
286.0,62.0,65.0,17.4,16.89
284.0,62.0,65.0,17.4,16.89
288.0,61.0,65.0,17.4,16.89
294.0,58.0,65.0,17.4,16.89
284.0,62.0,65.0,17.4,16.89
285.0,62.0,65.0,17.4,16.89
287.0,61.0,65.0,17.4,16.89
289.0,60.0,65.0,17.4,16.89
284.0,62.0,65.0,17.4,16.89
290.0,60.0,65.0,17.4,16.89
284.0,62.0,65.0,17.4,16.89
287.0,61.0,65.0,17.4,16.89
284.0,62.0,65.0,17.4,16.89
287.0,61.0,65.0,17.8,17.33
294.0,58.0,64.0,17.8,17.31
293.0,59.0,64.0,18.2,17.75
285.0,62.0,63.0,19.4,19.04
281.0,64.0,62.0,20.6,20.33
279.0,64.0,59.0,20.6,20.26
290.0,60.0,59.0,20.2,19.82
286.0,62.0,59.0,19.8,19.38
292.0,59.0,60.0,19.4,18.96
281.0,64.0,60.0,19.4,18.96
291.0,60.0,60.0,19.2,18.74
291.0,60.0,60.0,19.4,18.96
281.0,64.0,60.0,19.4,18.96
280.0,64.0,59.0,21.7,21.47
276.0,66.0,56.0,22.6,22.38
284.0,62.0,54.0,22.6,22.33
278.0,65.0,54.0,21.8,21.45
287.0,61.0,54.0,21.0,20.57
279.0,64.0,56.0,21.4,21.06
277.0,65.0,55.0,23.4,23.23
283.0,63.0,53.0,22.6,22.3
278.0,65.0,53.0,22.6,22.3
286.0,62.0,53.0,22.2,21.86
288.0,61.0,54.0,21.8,21.45
283.0,63.0,54.0,23.0,22.77
285.0,62.0,52.0,23.0,22.71
282.0,63.0,53.0,22.6,22.3
279.0,64.0,53.0,22.2,21.86
281.0,64.0,53.0,22.2,21.86
290.0,60.0,53.0,21.8,21.42
288.0,61.0,53.0,22.2,21.86
287.0,61.0,53.0,21.4,20.98
282.0,63.0,54.0,23.4,23.21
280.0,64.0,52.0,23.4,23.15
290.0,60.0,51.0,23.0,22.69
290.0,60.0,52.0,22.2,21.83
282.0,63.0,53.0,23.8,23.62
288.0,61.0,50.0,26.2,26.72
277.0,65.0,48.0,27.1,27.39
278.0,65.0,47.0,26.7,26.99
287.0,61.0,47.0,27.6,27.79
275.0,66.0,45.0,29.3,29.44
276.0,66.0,42.0,31.3,31.63
284.0,62.0,40.0,31.8,31.99
282.0,63.0,39.0,32.8,33.27
271.0,67.0,36.0,34.2,34.79
268.0,69.0,35.0,35.2,36.16
277.0,65.0,35.0,34.2,34.56
270.0,68.0,36.0,30.2,29.48
272.0,67.0,40.0,27.6,27.33
284.0,62.0,43.0,26.7,26.79
274.0,66.0,44.0,25.8,25.58
285.0,62.0,45.0,25.8,25.61
276.0,66.0,46.0,25.3,25.09
277.0,65.0,47.0,27.1,27.33
272.0,67.0,43.0,28.9,28.78
269.0,68.0,42.0,28.0,27.8
282.0,63.0,44.0,26.7,26.84
282.0,63.0,44.0,24.8,24.48
285.0,62.0,46.0,24.1,23.77
285.0,62.0,48.0,23.8,23.49
275.0,66.0,48.0,23.4,23.05
277.0,65.0,49.0,23.4,23.07
277.0,65.0,49.0,23.0,22.63
288.0,61.0,50.0,22.6,22.22
288.0,61.0,51.0,22.2,21.81
277.0,65.0,51.0,22.6,22.25
283.0,63.0,51.0,24.1,23.9
282.0,63.0,49.0,24.8,24.61
282.0,63.0,49.0,25.3,25.16
276.0,66.0,48.0,26.7,27.04
279.0,64.0,46.0,28.0,28.11
282.0,63.0,45.0,27.2,27.29
274.0,66.0,44.0,28.0,27.95
282.0,63.0,44.0,27.1,27.15
271.0,67.0,45.0,27.1,27.21
270.0,68.0,46.0,27.6,27.72
282.0,63.0,44.0,28.3,28.25
278.0,65.0,44.0,27.6,27.58
283.0,63.0,44.0,25.3,25.03
274.0,66.0,46.0,23.8,23.44
286.0,62.0,48.0,22.6,22.17
277.0,65.0,49.0,21.8,21.31
278.0,65.0,51.0,21.0,20.49
288.0,61.0,53.0,20.6,20.1
281.0,64.0,54.0,21.8,21.45
282.0,63.0,53.0,22.2,21.86
276.0,66.0,53.0,23.0,22.74
286.0,62.0,52.0,24.5,24.36
276.0,66.0,49.0,25.8,25.71
283.0,63.0,48.0,24.8,24.59
274.0,66.0,49.0,24.5,24.28
271.0,67.0,49.0,27.6,27.94
269.0,68.0,46.0,28.9,29.08
275.0,66.0,42.0,30.2,30.17
268.0,69.0,42.0,28.5,28.28
279.0,64.0,44.0,25.8,25.58
271.0,67.0,46.0,26.2,26.08
270.0,68.0,47.0,27.1,27.33
270.0,68.0,46.0,26.2,26.08
281.0,64.0,46.0,26.2,26.08
281.0,64.0,47.0,25.8,25.66
279.0,64.0,47.0,24.8,24.56
284.0,62.0,48.0,23.8,23.49
274.0,66.0,49.0,22.6,22.19
286.0,62.0,50.0,22.2,21.78
286.0,62.0,52.0,23.0,22.71
282.0,63.0,51.0,23.0,22.69
287.0,61.0,51.0,22.2,21.81
277.0,65.0,52.0,21.4,20.95
281.0,64.0,53.0,21.0,20.54
279.0,64.0,55.0,20.6,20.15
283.0,63.0,55.0,20.6,20.15
289.0,60.0,56.0,20.6,20.18
284.0,62.0,56.0,20.2,19.74
290.0,60.0,57.0,19.8,19.32
288.0,61.0,58.0,19.8,19.35
290.0,60.0,58.0,19.4,18.91
290.0,60.0,59.0,19.4,18.94
282.0,63.0,59.0,19.0,18.5
285.0,62.0,60.0,19.0,18.52
285.0,62.0,60.0,19.0,18.52
282.0,63.0,61.0,19.0,18.55
290.0,60.0,61.0,19.0,18.55
292.0,59.0,61.0,19.0,18.55
291.0,60.0,61.0,19.0,18.55
290.0,60.0,61.0,19.0,18.55
281.0,64.0,61.0,19.0,18.55
290.0,60.0,61.0,19.0,18.55
292.0,59.0,62.0,18.6,18.13
282.0,63.0,62.0,18.6,18.13
282.0,63.0,62.0,18.6,18.13
283.0,63.0,63.0,18.6,18.16
285.0,62.0,63.0,18.6,18.16
282.0,63.0,63.0,18.2,17.72
283.0,63.0,63.0,18.2,17.72
283.0,63.0,64.0,18.2,17.75
293.0,59.0,64.0,18.2,17.75
283.0,63.0,64.0,18.2,17.75
284.0,62.0,64.0,18.2,17.75
290.0,60.0,64.0,18.2,17.75
288.0,61.0,64.0,17.8,17.31
292.0,59.0,65.0,17.8,17.33
291.0,60.0,65.0,17.8,17.33
282.0,63.0,65.0,17.8,17.33
292.0,59.0,65.0,17.8,17.33
292.0,59.0,65.0,17.8,17.33
292.0,59.0,65.0,17.8,17.33
293.0,59.0,65.0,17.8,17.33
283.0,63.0,65.0,17.8,17.33
282.0,63.0,65.0,17.8,17.33
291.0,60.0,65.0,17.8,17.33
284.0,62.0,65.0,17.8,17.33
293.0,59.0,65.0,17.8,17.33
292.0,59.0,65.0,17.8,17.33
284.0,62.0,65.0,17.8,17.33
284.0,62.0,66.0,17.8,17.36
282.0,63.0,66.0,17.4,16.92
286.0,62.0,66.0,17.5,17.03
283.0,63.0,66.0,17.8,17.36
293.0,59.0,66.0,17.8,17.36
292.0,59.0,66.0,17.8,17.36
293.0,59.0,66.0,17.5,17.03
282.0,63.0,66.0,17.4,16.92
286.0,62.0,66.0,17.4,16.92
286.0,62.0,66.0,17.4,16.92
291.0,60.0,66.0,17.4,16.92
292.0,59.0,67.0,17.4,16.94
287.0,61.0,67.0,17.4,16.94
284.0,62.0,67.0,17.4,16.94
283.0,63.0,67.0,17.4,16.94
283.0,63.0,67.0,17.4,16.94
287.0,61.0,67.0,17.4,16.94
288.0,61.0,67.0,17.4,16.94
285.0,62.0,67.0,17.4,16.94
283.0,63.0,67.0,17.4,16.94
291.0,60.0,67.0,17.4,16.94
283.0,63.0,67.0,17.4,16.94
288.0,61.0,67.0,17.4,16.94
291.0,60.0,67.0,17.4,16.94
284.0,62.0,67.0,17.4,16.94
293.0,59.0,67.0,17.4,16.94
293.0,59.0,67.0,17.4,16.94
293.0,59.0,67.0,17.4,16.94
293.0,59.0,67.0,17.4,16.94
285.0,62.0,67.0,17.4,16.94
286.0,62.0,67.0,17.4,16.94
294.0,58.0,67.0,17.4,16.94
283.0,63.0,67.0,17.4,16.94
293.0,59.0,67.0,17.4,16.94
288.0,61.0,67.0,17.4,16.94
292.0,59.0,67.0,17.4,16.94
291.0,60.0,67.0,17.4,16.94
293.0,59.0,67.0,17.4,16.94
293.0,59.0,67.0,17.4,16.94
293.0,59.0,67.0,17.4,16.94
293.0,59.0,67.0,17.4,16.94
288.0,61.0,67.0,17.4,16.94
288.0,61.0,67.0,17.4,16.94
282.0,63.0,67.0,17.4,16.94
293.0,59.0,67.0,17.4,16.94
293.0,59.0,67.0,17.4,16.94
288.0,61.0,67.0,17.0,16.5
291.0,60.0,67.0,17.0,16.5
283.0,63.0,67.0,17.0,16.5
283.0,63.0,67.0,17.0,16.5
283.0,63.0,67.0,17.0,16.5
283.0,63.0,67.0,17.0,16.5
293.0,59.0,67.0,17.4,16.94
283.0,63.0,67.0,17.4,16.94
294.0,58.0,67.0,17.0,16.5
294.0,58.0,67.0,17.0,16.5
289.0,60.0,67.0,17.0,16.5
287.0,61.0,67.0,17.0,16.5
294.0,58.0,67.0,17.0,16.5
284.0,62.0,68.0,17.0,16.53
288.0,61.0,74.0,16.6,16.25
293.0,59.0,78.0,16.1,15.8
283.0,63.0,81.0,16.1,15.88
293.0,59.0,82.0,16.1,15.91
294.0,58.0,79.0,16.1,15.83
292.0,59.0,75.0,16.6,16.27
284.0,62.0,73.0,16.6,16.22
288.0,61.0,72.0,17.0,16.64
294.0,58.0,71.0,17.0,16.61
295.0,58.0,70.0,17.0,16.58
284.0,62.0,70.0,17.0,16.58
283.0,63.0,70.0,17.0,16.58
292.0,59.0,70.0,17.0,16.58
283.0,63.0,70.0,17.0,16.58
290.0,60.0,69.0,17.0,16.56
294.0,58.0,69.0,17.0,16.56
294.0,58.0,69.0,17.0,16.56
294.0,58.0,69.0,17.0,16.56
285.0,62.0,69.0,17.0,16.56
283.0,63.0,69.0,17.0,16.56
296.0,58.0,69.0,17.0,16.56
284.0,62.0,69.0,17.0,16.56
295.0,58.0,69.0,17.0,16.56
283.0,63.0,69.0,17.0,16.56
295.0,58.0,69.0,17.0,16.56
294.0,58.0,69.0,17.0,16.56
284.0,62.0,69.0,17.0,16.56
294.0,58.0,69.0,17.0,16.56
294.0,58.0,69.0,17.0,16.56
295.0,58.0,69.0,17.0,16.56
295.0,58.0,69.0,16.6,16.12
