soil_moisture,soil_moisture_p,humidity_p,temperature_c,heat_index_c
312.0,51.0,60.0,17.0,16.32
296.0,58.0,60.0,17.0,16.32
315.0,50.0,60.0,17.0,16.32
314.0,51.0,60.0,17.0,16.32
309.0,53.0,60.0,17.0,16.32
312.0,51.0,60.0,17.0,16.32
279.0,64.0,60.0,17.0,16.32
280.0,64.0,60.0,17.0,16.32
274.0,66.0,60.0,17.0,16.32
274.0,66.0,60.0,17.0,16.32
307.0,53.0,60.0,17.0,16.32
306.0,54.0,60.0,17.0,16.32
317.0,50.0,60.0,17.0,16.32
316.0,50.0,60.0,17.0,16.32
288.0,61.0,60.0,17.0,16.32
315.0,50.0,60.0,17.0,16.32
280.0,64.0,60.0,17.0,16.32
280.0,64.0,60.0,17.0,16.32
274.0,66.0,60.0,17.0,16.32
